Time,NDVI
2023-01-28 15:31:39.117,0.7535410241619511
2023-02-02 15:31:40.125,0.7170407863874307
2023-02-02 15:31:54.820,0.7119274823459251
2023-08-26 15:31:49.438,0.4006062356916248
2023-08-26 15:32:03.838,0.3540238019822392
2023-10-05 15:31:41.151,0.6831139952563597
